FK_ZAEHLER;FK_STANDORT;DATUM;VELO_IN;VELO_OUT;FUSS_IN;FUSS_OUT;OST;NORD
ECO09113499;3927;2019-08-16T18:30;14;76;;;2682873;1245891
ECO09113499;3927;2019-08-16T18:45;18;69;;;2682873;1245891
ECO09113499;3927;2019-08-16T19:00;16;53;;;2682873;1245891
ECO09113499;3927;2019-08-16T19:15;25;61;;;2682873;1245891
ECO09113499;3927;2019-08-16T19:30;35;58;;;2682873;1245891
ECO09113499;3927;2019-08-16T19:45;24;47;;;2682873;1245891
ECO09113499;3927;2019-08-16T20:00;38;31;;;2682873;1245891
ECO09113499;3927;2019-08-16T20:15;31;34;;;2682873;1245891
ECO09113499;3927;2019-08-16T20:30;47;24;;;2682873;1245891
ECO09113499;3927;2019-08-16T20:45;30;35;;;2682873;1245891
ECO09113499;3927;2019-08-16T21:00;34;19;;;2682873;1245891
ECO09113499;3927;2019-08-16T21:15;51;9;;;2682873;1245891
ECO09113499;3927;2019-08-16T21:30;50;15;;;2682873;1245891
ECO09113499;3927;2019-08-16T21:45;73;8;;;2682873;1245891
ECO09113499;3927;2019-08-16T22:00;36;6;;;2682873;1245891
ECO09113499;3927;2019-08-16T22:15;40;10;;;2682873;1245891
ECO09113499;3927;2019-08-16T22:30;50;8;;;2682873;1245891
ECO09113499;3927;2019-08-16T22:45;52;10;;;2682873;1245891
ECO09113499;3927;2019-08-16T23:00;34;8;;;2682873;1245891
ECO09113499;3927;2019-08-16T23:15;57;5;;;2682873;1245891
ECO09113499;3927;2019-08-16T23:30;56;3;;;2682873;1245891
ECO09113499;3927;2019-08-16T23:45;57;7;;;2682873;1245891
ECO09113499;3927;2019-08-17T00:00;22;2;;;2682873;1245891
ECO09113499;3927;2019-08-17T00:15;32;1;;;2682873;1245891
ECO09113499;3927;2019-08-17T00:30;25;1;;;2682873;1245891
ECO09113499;3927;2019-08-17T00:45;25;0;;;2682873;1245891
ECO09113499;3927;2019-08-17T01:00;19;2;;;2682873;1245891
ECO09113499;3927;2019-08-17T01:15;15;1;;;2682873;1245891
ECO09113499;3927;2019-08-17T01:30;18;3;;;2682873;1245891
ECO09113499;3927;2019-08-17T01:45;16;2;;;2682873;1245891
ECO09113499;3927;2019-08-17T02:00;2;0;;;2682873;1245891
ECO09113499;3927;2019-08-17T02:15;8;0;;;2682873;1245891
ECO09113499;3927;2019-08-17T02:30;5;1;;;2682873;1245891
ECO09113499;3927;2019-08-17T02:45;6;0;;;2682873;1245891
ECO09113499;3927;2019-08-17T03:00;3;0;;;2682873;1245891
ECO09113499;3927;2019-08-17T03:15;2;0;;;2682873;1245891
ECO09113499;3927;2019-08-17T03:30;0;0;;;2682873;1245891
ECO09113499;3927;2019-08-17T03:45;2;0;;;2682873;1245891
ECO09113499;3927;2019-08-17T04:00;2;0;;;2682873;1245891
ECO09113499;3927;2019-08-17T04:15;1;2;;;2682873;1245891
ECO09113499;3927;2019-08-17T04:30;0;1;;;2682873;1245891
ECO09113499;3927;2019-08-17T04:45;0;0;;;2682873;1245891
ECO09113499;3927;2019-08-17T05:00;0;0;;;2682873;1245891
ECO09113499;3927;2019-08-17T05:15;0;0;;;2682873;1245891
ECO09113499;3927;2019-08-17T05:30;2;2;;;2682873;1245891
ECO09113499;3927;2019-08-17T05:45;2;3;;;2682873;1245891
ECO09113499;3927;2019-08-17T06:00;0;4;;;2682873;1245891
ECO09113499;3927;2019-08-17T06:15;4;7;;;2682873;1245891
ECO09113499;3927;2019-08-17T06:30;1;12;;;2682873;1245891
ECO09113499;3927;2019-08-17T06:45;1;16;;;2682873;1245891
ECO09113499;3927;2019-08-17T07:00;3;5;;;2682873;1245891
ECO09113499;3927;2019-08-17T07:15;3;6;;;2682873;1245891
ECO09113499;3927;2019-08-17T07:30;10;4;;;2682873;1245891
ECO09113499;3927;2019-08-17T07:45;4;12;;;2682873;1245891
ECO09113499;3927;2019-08-17T08:00;11;5;;;2682873;1245891
ECO09113499;3927;2019-08-17T08:15;7;3;;;2682873;1245891
ECO09113499;3927;2019-08-17T08:30;11;4;;;2682873;1245891
ECO09113499;3927;2019-08-17T08:45;23;8;;;2682873;1245891
ECO09113499;3927;2019-08-17T09:00;17;17;;;2682873;1245891
ECO09113499;3927;2019-08-17T09:15;20;9;;;2682873;1245891
ECO09113499;3927;2019-08-17T09:30;23;6;;;2682873;1245891
ECO09113499;3927;2019-08-17T09:45;25;6;;;2682873;1245891
ECO09113499;3927;2019-08-17T10:00;26;7;;;2682873;1245891
ECO09113499;3927;2019-08-17T10:15;17;4;;;2682873;1245891
ECO09113499;3927;2019-08-17T10:30;26;1;;;2682873;1245891
ECO09113499;3927;2019-08-17T10:45;31;15;;;2682873;1245891
ECO09113499;3927;2019-08-17T11:00;6;3;;;2682873;1245891
ECO09113499;3927;2019-08-17T11:15;19;7;;;2682873;1245891
ECO09113499;3927;2019-08-17T11:30;17;11;;;2682873;1245891
ECO09113499;3927;2019-08-17T11:45;21;17;;;2682873;1245891
ECO09113499;3927;2019-08-17T12:00;32;15;;;2682873;1245891
ECO09113499;3927;2019-08-17T12:15;21;11;;;2682873;1245891
ECO09113499;3927;2019-08-17T12:30;14;20;;;2682873;1245891
ECO09113499;3927;2019-08-17T12:45;10;12;;;2682873;1245891
ECO09113499;3927;2019-08-17T13:00;17;14;;;2682873;1245891
ECO09113499;3927;2019-08-17T13:15;24;5;;;2682873;1245891
ECO09113499;3927;2019-08-17T13:30;21;15;;;2682873;1245891
ECO09113499;3927;2019-08-17T13:45;22;19;;;2682873;1245891
ECO09113499;3927;2019-08-17T14:00;29;15;;;2682873;1245891
ECO09113499;3927;2019-08-17T14:15;32;16;;;2682873;1245891
ECO09113499;3927;2019-08-17T14:30;29;37;;;2682873;1245891
ECO09113499;3927;2019-08-17T14:45;18;31;;;2682873;1245891
ECO09113499;3927;2019-08-17T15:00;17;22;;;2682873;1245891
ECO09113499;3927;2019-08-17T15:15;43;40;;;2682873;1245891
ECO09113499;3927;2019-08-17T15:30;19;29;;;2682873;1245891
ECO09113499;3927;2019-08-17T15:45;33;50;;;2682873;1245891
ECO09113499;3927;2019-08-17T16:00;28;40;;;2682873;1245891
ECO09113499;3927;2019-08-17T16:15;32;31;;;2682873;1245891
ECO09113499;3927;2019-08-17T16:30;27;35;;;2682873;1245891
ECO09113499;3927;2019-08-17T16:45;25;43;;;2682873;1245891
ECO09113499;3927;2019-08-17T17:00;22;38;;;2682873;1245891
ECO09113499;3927;2019-08-17T17:15;24;46;;;2682873;1245891
ECO09113499;3927;2019-08-17T17:30;27;35;;;2682873;1245891
ECO09113499;3927;2019-08-17T17:45;50;34;;;2682873;1245891
ECO09113499;3927;2019-08-17T18:00;27;35;;;2682873;1245891
ECO09113499;3927;2019-08-17T18:15;40;44;;;2682873;1245891
ECO09113499;3927;2019-08-17T18:30;34;30;;;2682873;1245891
ECO09113499;3927;2019-08-17T18:45;43;40;;;2682873;1245891
ECO09113499;3927;2019-08-17T19:00;29;20;;;2682873;1245891
ECO09113499;3927;2019-08-17T19:15;26;32;;;2682873;1245891
ECO09113499;3927;2019-08-17T19:30;22;19;;;2682873;1245891
ECO09113499;3927;2019-08-17T19:45;41;23;;;2682873;1245891
ECO09113499;3927;2019-08-17T20:00;24;20;;;2682873;1245891
ECO09113499;3927;2019-08-17T20:15;29;8;;;2682873;1245891
ECO09113499;3927;2019-08-17T20:30;45;9;;;2682873;1245891
ECO09113499;3927;2019-08-17T20:45;35;16;;;2682873;1245891
ECO09113499;3927;2019-08-17T21:00;34;11;;;2682873;1245891
ECO09113499;3927;2019-08-17T21:15;32;9;;;2682873;1245891
ECO09113499;3927;2019-08-17T21:30;33;5;;;2682873;1245891
ECO09113499;3927;2019-08-17T21:45;38;5;;;2682873;1245891
ECO09113499;3927;2019-08-17T22:00;34;1;;;2682873;1245891
ECO09113499;3927;2019-08-17T22:15;38;9;;;2682873;1245891
ECO09113499;3927;2019-08-17T22:30;40;10;;;2682873;1245891
ECO09113499;3927;2019-08-17T22:45;55;1;;;2682873;1245891
ECO09113499;3927;2019-08-17T23:00;33;11;;;2682873;1245891
ECO09113499;3927;2019-08-17T23:15;22;5;;;2682873;1245891
ECO09113499;3927;2019-08-17T23:30;41;1;;;2682873;1245891
ECO09113499;3927;2019-08-17T23:45;32;9;;;2682873;1245891
ECO09113499;3927;2019-08-18T00:00;38;6;;;2682873;1245891
ECO09113499;3927;2019-08-18T00:15;33;3;;;2682873;1245891
ECO09113499;3927;2019-08-18T00:30;28;3;;;2682873;1245891
ECO09113499;3927;2019-08-18T00:45;22;2;;;2682873;1245891
ECO09113499;3927;2019-08-18T01:00;18;1;;;2682873;1245891
ECO09113499;3927;2019-08-18T01:15;15;0;;;2682873;1245891
ECO09113499;3927;2019-08-18T01:30;18;3;;;2682873;1245891
ECO09113499;3927;2019-08-18T01:45;8;2;;;2682873;1245891
ECO09113499;3927;2019-08-18T02:00;0;0;;;2682873;1245891
ECO09113499;3927;2019-08-18T02:15;6;4;;;2682873;1245891
ECO09113499;3927;2019-08-18T02:30;4;0;;;2682873;1245891
ECO09113499;3927;2019-08-18T02:45;1;1;;;2682873;1245891
ECO09113499;3927;2019-08-18T03:00;4;0;;;2682873;1245891
ECO09113499;3927;2019-08-18T03:15;2;0;;;2682873;1245891
ECO09113499;3927;2019-08-18T03:30;5;1;;;2682873;1245891
ECO09113499;3927;2019-08-18T03:45;2;0;;;2682873;1245891
ECO09113499;3927;2019-08-18T04:00;1;0;;;2682873;1245891
ECO09113499;3927;2019-08-18T04:15;5;0;;;2682873;1245891
ECO09113499;3927;2019-08-18T04:30;2;0;;;2682873;1245891
ECO09113499;3927;2019-08-18T04:45;0;1;;;2682873;1245891
ECO09113499;3927;2019-08-18T05:00;0;0;;;2682873;1245891
ECO09113499;3927;2019-08-18T05:15;0;0;;;2682873;1245891
ECO09113499;3927;2019-08-18T05:30;0;0;;;2682873;1245891
ECO09113499;3927;2019-08-18T05:45;0;1;;;2682873;1245891
ECO09113499;3927;2019-08-18T06:00;0;1;;;2682873;1245891
ECO09113499;3927;2019-08-18T06:15;2;9;;;2682873;1245891
ECO09113499;3927;2019-08-18T06:30;0;4;;;2682873;1245891
ECO09113499;3927;2019-08-18T06:45;2;7;;;2682873;1245891
ECO09113499;3927;2019-08-18T07:00;0;3;;;2682873;1245891
ECO09113499;3927;2019-08-18T07:15;1;4;;;2682873;1245891
ECO09113499;3927;2019-08-18T07:30;6;2;;;2682873;1245891
ECO09113499;3927;2019-08-18T07:45;6;1;;;2682873;1245891
ECO09113499;3927;2019-08-18T08:00;15;1;;;2682873;1245891
ECO09113499;3927;2019-08-18T08:15;7;1;;;2682873;1245891
ECO09113499;3927;2019-08-18T08:30;7;3;;;2682873;1245891
ECO09113499;3927;2019-08-18T08:45;14;12;;;2682873;1245891
ECO09113499;3927;2019-08-18T09:00;11;3;;;2682873;1245891
ECO09113499;3927;2019-08-18T09:15;18;12;;;2682873;1245891
ECO09113499;3927;2019-08-18T09:30;23;13;;;2682873;1245891
ECO09113499;3927;2019-08-18T09:45;27;14;;;2682873;1245891
ECO09113499;3927;2019-08-18T10:00;22;16;;;2682873;1245891
ECO09113499;3927;2019-08-18T10:15;15;15;;;2682873;1245891
ECO09113499;3927;2019-08-18T10:30;29;36;;;2682873;1245891
ECO09113499;3927;2019-08-18T10:45;20;34;;;2682873;1245891
ECO09113499;3927;2019-08-18T11:00;36;27;;;2682873;1245891
ECO09113499;3927;2019-08-18T11:15;14;40;;;2682873;1245891
ECO09113499;3927;2019-08-18T11:30;32;49;;;2682873;1245891
ECO09113499;3927;2019-08-18T11:45;24;28;;;2682873;1245891
ECO09113499;3927;2019-08-18T12:00;20;61;;;2682873;1245891
ECO09113499;3927;2019-08-18T12:15;24;63;;;2682873;1245891
ECO09113499;3927;2019-08-18T12:30;23;66;;;2682873;1245891
ECO09113499;3927;2019-08-18T12:45;23;43;;;2682873;1245891
ECO09113499;3927;2019-08-18T13:00;28;55;;;2682873;1245891
ECO09113499;3927;2019-08-18T13:15;25;72;;;2682873;1245891
ECO09113499;3927;2019-08-18T13:30;36;56;;;2682873;1245891
ECO09113499;3927;2019-08-18T13:45;28;69;;;2682873;1245891
ECO09113499;3927;2019-08-18T14:00;39;73;;;2682873;1245891
ECO09113499;3927;2019-08-18T14:15;44;102;;;2682873;1245891
ECO09113499;3927;2019-08-18T14:30;37;79;;;2682873;1245891
ECO09113499;3927;2019-08-18T14:45;58;70;;;2682873;1245891
ECO09113499;3927;2019-08-18T15:00;42;72;;;2682873;1245891
ECO09113499;3927;2019-08-18T15:15;63;60;;;2682873;1245891
ECO09113499;3927;2019-08-18T15:30;55;86;;;2682873;1245891
ECO09113499;3927;2019-08-18T15:45;46;65;;;2682873;1245891
ECO09113499;3927;2019-08-18T16:00;51;100;;;2682873;1245891
ECO09113499;3927;2019-08-18T16:15;81;56;;;2682873;1245891
ECO09113499;3927;2019-08-18T16:30;86;40;;;2682873;1245891
ECO09113499;3927;2019-08-18T16:45;78;60;;;2682873;1245891
ECO09113499;3927;2019-08-18T17:00;134;39;;;2682873;1245891
ECO09113499;3927;2019-08-18T17:15;110;30;;;2682873;1245891
ECO09113499;3927;2019-08-18T17:30;102;46;;;2682873;1245891
ECO09113499;3927;2019-08-18T17:45;118;44;;;2682873;1245891
ECO09113499;3927;2019-08-18T18:00;133;83;;;2682873;1245891
ECO09113499;3927;2019-08-18T18:15;143;33;;;2682873;1245891
ECO09113499;3927;2019-08-18T18:30;116;31;;;2682873;1245891
ECO09113499;3927;2019-08-18T18:45;138;37;;;2682873;1245891
ECO09113499;3927;2019-08-18T19:00;77;38;;;2682873;1245891
ECO09113499;3927;2019-08-18T19:15;94;27;;;2682873;1245891
ECO09113499;3927;2019-08-18T19:30;100;20;;;2682873;1245891
ECO09113499;3927;2019-08-18T19:45;102;30;;;2682873;1245891
ECO09113499;3927;2019-08-18T20:00;81;16;;;2682873;1245891
ECO09113499;3927;2019-08-18T20:15;69;19;;;2682873;1245891
ECO09113499;3927;2019-08-18T20:30;70;14;;;2682873;1245891
ECO09113499;3927;2019-08-18T20:45;49;15;;;2682873;1245891
ECO09113499;3927;2019-08-18T21:00;51;6;;;2682873;1245891
ECO09113499;3927;2019-08-18T21:15;47;3;;;2682873;1245891
ECO09113499;3927;2019-08-18T21:30;42;10;;;2682873;1245891
ECO09113499;3927;2019-08-18T21:45;28;4;;;2682873;1245891
ECO09113499;3927;2019-08-18T22:00;31;4;;;2682873;1245891
ECO09113499;3927;2019-08-18T22:15;48;5;;;2682873;1245891
ECO09113499;3927;2019-08-18T22:30;63;4;;;2682873;1245891
ECO09113499;3927;2019-08-18T22:45;22;1;;;2682873;1245891
ECO09113499;3927;2019-08-18T23:00;35;2;;;2682873;1245891
ECO09113499;3927;2019-08-18T23:15;26;3;;;2682873;1245891
ECO09113499;3927;2019-08-18T23:30;27;1;;;2682873;1245891
ECO09113499;3927;2019-08-18T23:45;8;8;;;2682873;1245891
ECO09113499;3927;2019-08-19T00:00;8;0;;;2682873;1245891
ECO09113499;3927;2019-08-19T00:15;0;0;;;2682873;1245891
ECO09113499;3927;2019-08-19T00:30;1;1;;;2682873;1245891
ECO09113499;3927;2019-08-19T00:45;3;0;;;2682873;1245891
ECO09113499;3927;2019-08-19T01:00;0;1;;;2682873;1245891
ECO09113499;3927;2019-08-19T01:15;4;1;;;2682873;1245891
ECO09113499;3927;2019-08-19T01:30;0;0;;;2682873;1245891
ECO09113499;3927;2019-08-19T01:45;2;0;;;2682873;1245891
ECO09113499;3927;2019-08-19T02:00;0;0;;;2682873;1245891
ECO09113499;3927;2019-08-19T02:15;1;0;;;2682873;1245891
ECO09113499;3927;2019-08-19T02:30;1;0;;;2682873;1245891
ECO09113499;3927;2019-08-19T02:45;0;0;;;2682873;1245891
ECO09113499;3927;2019-08-19T03:00;0;0;;;2682873;1245891
ECO09113499;3927;2019-08-19T03:15;0;0;;;2682873;1245891
ECO09113499;3927;2019-08-19T03:30;3;0;;;2682873;1245891
ECO09113499;3927;2019-08-19T03:45;0;0;;;2682873;1245891
ECO09113499;3927;2019-08-19T04:00;0;0;;;2682873;1245891
ECO09113499;3927;2019-08-19T04:15;1;0;;;2682873;1245891
ECO09113499;3927;2019-08-19T04:30;0;0;;;2682873;1245891
ECO09113499;3927;2019-08-19T04:45;0;0;;;2682873;1245891
ECO09113499;3927;2019-08-19T05:00;2;0;;;2682873;1245891
ECO09113499;3927;2019-08-19T05:15;0;0;;;2682873;1245891
ECO09113499;3927;2019-08-19T05:30;1;1;;;2682873;1245891
ECO09113499;3927;2019-08-19T05:45;2;7;;;2682873;1245891
ECO09113499;3927;2019-08-19T06:00;3;6;;;2682873;1245891
ECO09113499;3927;2019-08-19T06:15;5;2;;;2682873;1245891
ECO09113499;3927;2019-08-19T06:30;2;0;;;2682873;1245891
ECO09113499;3927;2019-08-19T06:45;13;1;;;2682873;1245891
ECO09113499;3927;2019-08-19T07:00;10;2;;;2682873;1245891
ECO09113499;3927;2019-08-19T07:15;10;0;;;2682873;1245891
ECO09113499;3927;2019-08-19T07:30;21;5;;;2682873;1245891
ECO09113499;3927;2019-08-19T07:45;29;5;;;2682873;1245891
ECO09113499;3927;2019-08-19T08:00;43;6;;;2682873;1245891
ECO09113499;3927;2019-08-19T08:15;34;5;;;2682873;1245891
ECO09113499;3927;2019-08-19T08:30;34;7;;;2682873;1245891
ECO09113499;3927;2019-08-19T08:45;24;3;;;2682873;1245891
ECO09113499;3927;2019-08-19T09:00;19;2;;;2682873;1245891
ECO09113499;3927;2019-08-19T09:15;14;8;;;2682873;1245891
ECO09113499;3927;2019-08-19T09:30;17;5;;;2682873;1245891
ECO09113499;3927;2019-08-19T09:45;12;4;;;2682873;1245891
ECO09113499;3927;2019-08-19T10:00;9;8;;;2682873;1245891
ECO09113499;3927;2019-08-19T10:15;12;5;;;2682873;1245891
ECO09113499;3927;2019-08-19T10:30;13;4;;;2682873;1245891
ECO09113499;3927;2019-08-19T10:45;15;5;;;2682873;1245891
ECO09113499;3927;2019-08-19T11:00;11;1;;;2682873;1245891
ECO09113499;3927;2019-08-19T11:15;5;4;;;2682873;1245891
ECO09113499;3927;2019-08-19T11:30;8;1;;;2682873;1245891
ECO09113499;3927;2019-08-19T11:45;9;10;;;2682873;1245891
ECO09113499;3927;2019-08-19T12:00;7;8;;;2682873;1245891
ECO09113499;3927;2019-08-19T12:15;7;6;;;2682873;1245891
ECO09113499;3927;2019-08-19T12:30;7;5;;;2682873;1245891
ECO09113499;3927;2019-08-19T12:45;10;7;;;2682873;1245891
ECO09113499;3927;2019-08-19T13:00;5;3;;;2682873;1245891
ECO09113499;3927;2019-08-19T13:15;9;5;;;2682873;1245891
ECO09113499;3927;2019-08-19T13:30;6;3;;;2682873;1245891
ECO09113499;3927;2019-08-19T13:45;10;4;;;2682873;1245891
ECO09113499;3927;2019-08-19T14:00;8;11;;;2682873;1245891
ECO09113499;3927;2019-08-19T14:15;13;6;;;2682873;1245891
ECO09113499;3927;2019-08-19T14:30;11;9;;;2682873;1245891
ECO09113499;3927;2019-08-19T14:45;9;10;;;2682873;1245891
ECO09113499;3927;2019-08-19T15:00;10;9;;;2682873;1245891
ECO09113499;3927;2019-08-19T15:15;7;8;;;2682873;1245891
ECO09113499;3927;2019-08-19T15:30;13;16;;;2682873;1245891
ECO09113499;3927;2019-08-19T15:45;20;15;;;2682873;1245891
ECO09113499;3927;2019-08-19T16:00;10;15;;;2682873;1245891
ECO09113499;3927;2019-08-19T16:15;14;11;;;2682873;1245891
ECO09113499;3927;2019-08-19T16:30;13;19;;;2682873;1245891
ECO09113499;3927;2019-08-19T16:45;6;17;;;2682873;1245891
ECO09113499;3927;2019-08-19T17:00;13;24;;;2682873;1245891
ECO09113499;3927;2019-08-19T17:15;9;26;;;2682873;1245891
ECO09113499;3927;2019-08-19T17:30;17;30;;;2682873;1245891
ECO09113499;3927;2019-08-19T17:45;9;23;;;2682873;1245891
ECO09113499;3927;2019-08-19T18:00;8;25;;;2682873;1245891
ECO09113499;3927;2019-08-19T18:15;5;45;;;2682873;1245891
ECO09113499;3927;2019-08-19T18:30;11;32;;;2682873;1245891
ECO09113499;3927;2019-08-19T18:45;6;32;;;2682873;1245891
ECO09113499;3927;2019-08-19T19:00;10;19;;;2682873;1245891
ECO09113499;3927;2019-08-19T19:15;12;8;;;2682873;1245891
ECO09113499;3927;2019-08-19T19:30;12;6;;;2682873;1245891
ECO09113499;3927;2019-08-19T19:45;10;5;;;2682873;1245891
ECO09113499;3927;2019-08-19T20:00;13;8;;;2682873;1245891
ECO09113499;3927;2019-08-19T20:15;9;4;;;2682873;1245891
ECO09113499;3927;2019-08-19T20:30;16;6;;;2682873;1245891
ECO09113499;3927;2019-08-19T20:45;18;5;;;2682873;1245891
ECO09113499;3927;2019-08-19T21:00;12;7;;;2682873;1245891
ECO09113499;3927;2019-08-19T21:15;8;4;;;2682873;1245891
ECO09113499;3927;2019-08-19T21:30;6;0;;;2682873;1245891
ECO09113499;3927;2019-08-19T21:45;5;1;;;2682873;1245891
ECO09113499;3927;2019-08-19T22:00;5;6;;;2682873;1245891
ECO09113499;3927;2019-08-19T22:15;5;2;;;2682873;1245891
ECO09113499;3927;2019-08-19T22:30;7;1;;;2682873;1245891
ECO09113499;3927;2019-08-19T22:45;15;0;;;2682873;1245891
ECO09113499;3927;2019-08-19T23:00;5;1;;;2682873;1245891
ECO09113499;3927;2019-08-19T23:15;4;0;;;2682873;1245891
ECO09113499;3927;2019-08-19T23:30;12;0;;;2682873;1245891
ECO09113499;3927;2019-08-19T23:45;3;1;;;2682873;1245891
ECO09113499;3927;2019-08-20T00:00;3;0;;;2682873;1245891
ECO09113499;3927;2019-08-20T00:15;3;0;;;2682873;1245891
ECO09113499;3927;2019-08-20T00:30;3;0;;;2682873;1245891
ECO09113499;3927;2019-08-20T00:45;1;0;;;2682873;1245891
ECO09113499;3927;2019-08-20T01:00;1;0;;;2682873;1245891
ECO09113499;3927;2019-08-20T01:15;1;0;;;2682873;1245891
ECO09113499;3927;2019-08-20T01:30;0;1;;;2682873;1245891
ECO09113499;3927;2019-08-20T01:45;0;1;;;2682873;1245891
ECO09113499;3927;2019-08-20T02:00;0;0;;;2682873;1245891
ECO09113499;3927;2019-08-20T02:15;0;0;;;2682873;1245891
ECO09113499;3927;2019-08-20T02:30;0;0;;;2682873;1245891
ECO09113499;3927;2019-08-20T02:45;1;0;;;2682873;1245891
ECO09113499;3927;2019-08-20T03:00;0;0;;;2682873;1245891
ECO09113499;3927;2019-08-20T03:15;0;0;;;2682873;1245891
ECO09113499;3927;2019-08-20T03:30;1;0;;;2682873;1245891
ECO09113499;3927;2019-08-20T03:45;0;0;;;2682873;1245891
ECO09113499;3927;2019-08-20T04:00;0;0;;;2682873;1245891
ECO09113499;3927;2019-08-20T04:15;0;0;;;2682873;1245891
ECO09113499;3927;2019-08-20T04:30;0;0;;;2682873;1245891
ECO09113499;3927;2019-08-20T04:45;1;0;;;2682873;1245891
ECO09113499;3927;2019-08-20T05:00;3;0;;;2682873;1245891
ECO09113499;3927;2019-08-20T05:15;0;0;;;2682873;1245891
ECO09113499;3927;2019-08-20T05:30;4;2;;;2682873;1245891
ECO09113499;3927;2019-08-20T05:45;4;7;;;2682873;1245891
ECO09113499;3927;2019-08-20T06:00;5;3;;;2682873;1245891
ECO09113499;3927;2019-08-20T06:15;7;4;;;2682873;1245891
ECO09113499;3927;2019-08-20T06:30;10;2;;;2682873;1245891
ECO09113499;3927;2019-08-20T06:45;18;2;;;2682873;1245891
ECO09113499;3927;2019-08-20T07:00;20;4;;;2682873;1245891
ECO09113499;3927;2019-08-20T07:15;20;4;;;2682873;1245891
ECO09113499;3927;2019-08-20T07:30;37;7;;;2682873;1245891
ECO09113499;3927;2019-08-20T07:45;43;6;;;2682873;1245891
ECO09113499;3927;2019-08-20T08:00;28;5;;;2682873;1245891
ECO09113499;3927;2019-08-20T08:15;40;5;;;2682873;1245891
ECO09113499;3927;2019-08-20T08:30;30;5;;;2682873;1245891
ECO09113499;3927;2019-08-20T08:45;25;4;;;2682873;1245891
ECO09113499;3927;2019-08-20T09:00;13;6;;;2682873;1245891
ECO09113499;3927;2019-08-20T09:15;5;5;;;2682873;1245891
ECO09113499;3927;2019-08-20T09:30;9;2;;;2682873;1245891
ECO09113499;3927;2019-08-20T09:45;4;1;;;2682873;1245891
ECO09113499;3927;2019-08-20T10:00;2;5;;;2682873;1245891
ECO09113499;3927;2019-08-20T10:15;2;1;;;2682873;1245891
ECO09113499;3927;2019-08-20T10:30;1;3;;;2682873;1245891
ECO09113499;3927;2019-08-20T10:45;1;2;;;2682873;1245891
ECO09113499;3927;2019-08-20T11:00;7;1;;;2682873;1245891
ECO09113499;3927;2019-08-20T11:15;2;1;;;2682873;1245891
ECO09113499;3927;2019-08-20T11:30;1;0;;;2682873;1245891
ECO09113499;3927;2019-08-20T11:45;4;1;;;2682873;1245891
ECO09113499;3927;2019-08-20T12:00;0;2;;;2682873;1245891
ECO09113499;3927;2019-08-20T12:15;2;3;;;2682873;1245891
ECO09113499;3927;2019-08-20T12:30;0;1;;;2682873;1245891
ECO09113499;3927;2019-08-20T12:45;3;0;;;2682873;1245891
ECO09113499;3927;2019-08-20T13:00;3;0;;;2682873;1245891
ECO09113499;3927;2019-08-20T13:15;3;1;;;2682873;1245891
ECO09113499;3927;2019-08-20T13:30;8;1;;;2682873;1245891
ECO09113499;3927;2019-08-20T13:45;1;4;;;2682873;1245891
ECO09113499;3927;2019-08-20T14:00;2;2;;;2682873;1245891
ECO09113499;3927;2019-08-20T14:15;6;2;;;2682873;1245891
ECO09113499;3927;2019-08-20T14:30;3;4;;;2682873;1245891
ECO09113499;3927;2019-08-20T14:45;1;2;;;2682873;1245891
ECO09113499;3927;2019-08-20T15:00;7;2;;;2682873;1245891
ECO09113499;3927;2019-08-20T15:15;2;7;;;2682873;1245891
ECO09113499;3927;2019-08-20T15:30;3;2;;;2682873;1245891
ECO09113499;3927;2019-08-20T15:45;0;3;;;2682873;1245891
ECO09113499;3927;2019-08-20T16:00;2;7;;;2682873;1245891
ECO09113499;3927;2019-08-20T16:15;12;13;;;2682873;1245891
ECO09113499;3927;2019-08-20T16:30;3;3;;;2682873;1245891
ECO09113499;3927;2019-08-20T16:45;2;10;;;2682873;1245891
ECO09113499;3927;2019-08-20T17:00;5;9;;;2682873;1245891
ECO09113499;3927;2019-08-20T17:15;10;13;;;2682873;1245891
ECO09113499;3927;2019-08-20T17:30;6;22;;;2682873;1245891
ECO09113499;3927;2019-08-20T17:45;5;22;;;2682873;1245891
ECO09113499;3927;2019-08-20T18:00;4;12;;;2682873;1245891
ECO09113499;3927;2019-08-20T18:15;4;11;;;2682873;1245891
ECO09113499;3927;2019-08-20T18:30;4;22;;;2682873;1245891
ECO09113499;3927;2019-08-20T18:45;3;18;;;2682873;1245891
ECO09113499;3927;2019-08-20T19:00;6;7;;;2682873;1245891
ECO09113499;3927;2019-08-20T19:15;7;10;;;2682873;1245891
ECO09113499;3927;2019-08-20T19:30;3;7;;;2682873;1245891
ECO09113499;3927;2019-08-20T19:45;4;5;;;2682873;1245891
ECO09113499;3927;2019-08-20T20:00;3;6;;;2682873;1245891
ECO09113499;3927;2019-08-20T20:15;9;2;;;2682873;1245891
ECO09113499;3927;2019-08-20T20:30;12;4;;;2682873;1245891
ECO09113499;3927;2019-08-20T20:45;6;0;;;2682873;1245891
ECO09113499;3927;2019-08-20T21:00;8;4;;;2682873;1245891
ECO09113499;3927;2019-08-20T21:15;6;4;;;2682873;1245891
ECO09113499;3927;2019-08-20T21:30;11;1;;;2682873;1245891
ECO09113499;3927;2019-08-20T21:45;2;3;;;2682873;1245891
